cell_id,cell_lat,cell_lon,city,sector_main,entity_count_real,entity_count_total,active_rate,capital_median,capital_mean,capital_max,sector_diversity,formal_ratio,sarl_count,sa_count,attractivity_score,attractivity_class
2485_-425,33.588406,-7.498113,Casablanca,Construction,60,60,0.9166666666666666,100000.0,528150.9433962264,13050000.0,0.8086970383099938,0.1,4,2,58.81,Moyen
2485_-425,33.588406,-7.498113,Casablanca,Information Technology,9,9,1.0,100000.0,271111.1111111111,2000000.0,0.8086970383099938,0.1111111111111111,1,0,61.55,Moyen
2485_-425,33.588406,-7.498113,Casablanca,Manufacturing,9,9,1.0,100000.0,228888.88888888888,1100000.0,0.8086970383099938,0.3333333333333333,2,1,63.31,Fort
2485_-425,33.588406,-7.498113,Casablanca,Other,18,18,0.9444444444444444,100000.0,338333.3333333333,3600000.0,0.8086970383099938,0.2222222222222222,3,1,60.02,Moyen
2485_-425,33.588406,-7.498113,Casablanca,Professional Services,4,4,1.0,80000.0,63333.333333333336,100000.0,0.8086970383099938,0.25,1,0,62.5,Fort
2485_-425,33.588406,-7.498113,Casablanca,Real Estate,5,5,1.0,100000.0,100000.0,100000.0,0.8086970383099938,0.4,2,0,63.74,Fort
2485_-425,33.588406,-7.498113,Casablanca,Tourism & Hospitality,2,2,0.5,55000.0,55000.0,100000.0,0.8086970383099938,0.5,1,0,40.63,Faible
2485_-425,33.588406,-7.498113,Casablanca,Transport,20,20,1.0,100000.0,131666.66666666666,1050000.0,0.8086970383099938,0.0,0,0,60.95,Moyen
2485_-426,33.5822666,-7.5089036,Casablanca,Commerce,8,8,0.5,100000.0,,,0.8206674022295637,0.0,0,0,37.06,Faible
2485_-426,33.5822666,-7.5089036,Casablanca,Construction,3,3,0.6666666666666666,10000.0,106666.66666666667,300000.0,0.8206674022295637,0.0,0,0,44.76,Faible
2485_-426,33.5822666,-7.5089036,Casablanca,Education,1,1,0.5,100000.0,,,0.8206674022295637,0.0,0,0,36.88,Faible
2485_-426,33.5822666,-7.5089036,Casablanca,Finance,1,1,0.5,100000.0,,,0.8206674022295637,0.0,0,0,36.88,Faible
2485_-426,33.5822666,-7.5089036,Casablanca,Healthcare,10,10,0.5,100000.0,,,0.8206674022295637,0.0,0,0,37.11,Faible
2485_-426,33.5822666,-7.5089036,Casablanca,Information Technology,1,1,1.0,300000.0,300000.0,300000.0,0.8206674022295637,0.0,0,0,60.86,Moyen
2485_-426,33.5822666,-7.5089036,Casablanca,Other,8,8,1.0,100000.0,70000.0,100000.0,0.8206674022295637,0.0,0,0,60.83,Moyen
2485_-426,33.5822666,-7.5089036,Casablanca,Professional Services,2,2,0.5,100000.0,,,0.8206674022295637,0.0,0,0,36.9,Faible
2485_-426,33.5822666,-7.5089036,Casablanca,Real Estate,1,1,0.5,100000.0,,,0.8206674022295637,0.0,0,0,36.88,Faible
2485_-426,33.5822666,-7.5089036,Casablanca,Transport,1,1,1.0,10000.0,10000.0,10000.0,0.8206674022295637,0.0,0,0,60.56,Moyen
2485_-427,33.587208000000004,-7.5241164463,Casablanca,Commerce,12,12,0.75,100000.0,108181.81818181818,300000.0,0.8523824044424678,0.25,3,0,51.53,Faible
2485_-427,33.587208000000004,-7.5241164463,Casablanca,Construction,7,7,1.0,100000.0,217142.85714285713,500000.0,0.8523824044424678,0.0,0,0,61.31,Moyen
2485_-427,33.587208000000004,-7.5241164463,Casablanca,Information Technology,4,4,1.0,175000.0,212500.0,400000.0,0.8523824044424678,0.25,1,0,63.29,Fort
2485_-427,33.587208000000004,-7.5241164463,Casablanca,Manufacturing,3,3,0.6666666666666666,100000.0,2370000.0,7000000.0,0.8523824044424678,1.0,2,1,53.28,Faible
2485_-427,33.587208000000004,-7.5241164463,Casablanca,Other,4,4,1.0,150000.0,152500.0,300000.0,0.8523824044424678,0.0,0,0,61.28,Moyen
2485_-427,33.587208000000004,-7.5241164463,Casablanca,Real Estate,1,1,1.0,100000.0,,,0.8523824044424678,0.0,0,0,61.15,Moyen
2485_-427,33.587208000000004,-7.5241164463,Casablanca,Transport,1,1,1.0,300000.0,300000.0,300000.0,0.8523824044424678,0.0,0,0,61.37,Moyen
2485_-428,33.58518,-7.548406,Casablanca,Agriculture,1,1,1.0,50000.0,50000.0,50000.0,0.8202099355643766,1.0,1,0,68.52,Fort
2485_-428,33.58518,-7.548406,Casablanca,Commerce,29,29,0.9655172413793104,100000.0,282103.4482758621,1500000.0,0.8202099355643766,0.3793103448275862,7,4,62.73,Fort
2485_-428,33.58518,-7.548406,Casablanca,Construction,29,29,1.0,100000.0,613269.2307692308,10800000.0,0.8202099355643766,0.3103448275862069,6,3,63.83,Fort
2485_-428,33.58518,-7.548406,Casablanca,Finance,3,3,0.5,100000.0,,,0.8202099355643766,0.0,0,0,36.92,Faible
2485_-428,33.58518,-7.548406,Casablanca,Healthcare,4,4,0.5,100000.0,,,0.8202099355643766,0.0,0,0,36.95,Faible
2485_-428,33.58518,-7.548406,Casablanca,Information Technology,21,21,0.9523809523809523,100000.0,922857.1428571428,12500000.0,0.8202099355643766,0.2857142857142857,4,2,61.16,Moyen
2485_-428,33.58518,-7.548406,Casablanca,Manufacturing,20,20,1.0,100000.0,279000.0,2000000.0,0.8202099355643766,0.35,5,2,63.91,Fort
2485_-428,33.58518,-7.548406,Casablanca,Other,12,12,1.0,100000.0,167000.0,500000.0,0.8202099355643766,0.08333333333333333,1,0,61.59,Moyen
2485_-428,33.58518,-7.548406,Casablanca,Professional Services,4,4,1.0,350000.0,325000.0,500000.0,0.8202099355643766,0.5,1,1,64.95,Fort
2485_-428,33.58518,-7.548406,Casablanca,Real Estate,1,1,1.0,200000.0,200000.0,200000.0,0.8202099355643766,0.0,0,0,60.75,Moyen
2485_-428,33.58518,-7.548406,Casablanca,Tourism & Hospitality,2,2,1.0,10000.0,10000.0,10000.0,0.8202099355643766,0.0,0,0,60.58,Moyen
2485_-428,33.58518,-7.548406,Casablanca,Transport,6,6,0.8333333333333334,100000.0,107533.33333333333,300000.0,0.8202099355643766,0.6666666666666666,4,0,58.13,Moyen
2485_-429,33.586466,-7.560805,Casablanca,Commerce,65,65,0.9516129032258065,100000.0,342819.6721311475,5000000.0,0.8510624055659395,0.38461538461538464,22,3,63.53,Fort
2485_-429,33.586466,-7.560805,Casablanca,Construction,51,51,1.0,100000.0,503437.5,6000000.0,0.8510624055659395,0.21568627450980393,10,1,64.13,Fort
2485_-429,33.586466,-7.560805,Casablanca,Finance,10,10,0.5,100000.0,,,0.8510624055659395,0.0,0,0,37.59,Faible
2485_-429,33.586466,-7.560805,Casablanca,Healthcare,24,24,0.5,100000.0,,,0.8510624055659395,0.0,0,0,37.95,Faible
2485_-429,33.586466,-7.560805,Casablanca,Information Technology,42,42,0.9523809523809523,100000.0,304642.85714285716,6000000.0,0.8510624055659395,0.21428571428571427,8,1,61.63,Moyen
2485_-429,33.586466,-7.560805,Casablanca,Manufacturing,29,29,0.9655172413793104,100000.0,187321.42857142858,1000000.0,0.8510624055659395,0.27586206896551724,6,2,62.4,Fort
2485_-429,33.586466,-7.560805,Casablanca,Other,34,34,0.9230769230769231,100000.0,210800.0,2000000.0,0.8510624055659395,0.29411764705882354,10,0,60.66,Moyen
2485_-429,33.586466,-7.560805,Casablanca,Professional Services,2,2,0.5,100000.0,100000.0,100000.0,0.8510624055659395,0.5,1,0,41.35,Faible
2485_-429,33.586466,-7.560805,Casablanca,Real Estate,1,1,1.0,100000.0,,,0.8510624055659395,0.0,0,0,61.13,Moyen
2485_-429,33.586466,-7.560805,Casablanca,Tourism & Hospitality,2,2,1.0,55000.0,55000.0,100000.0,0.8510624055659395,0.5,0,1,65.07,Fort
2485_-429,33.586466,-7.560805,Casablanca,Transport,24,24,0.9583333333333334,100000.0,140454.54545454544,1500000.0,0.8510624055659395,0.08333333333333333,2,0,60.41,Moyen
2485_-430,33.58662,-7.57977,Casablanca,Agriculture,1,1,1.0,60000.0,60000.0,60000.0,0.7563650957896699,0.0,0,0,59.59,Moyen
2485_-430,33.58662,-7.57977,Casablanca,Commerce,120,120,1.0,100000.0,1086940.3793103448,36500000.0,0.7563650957896699,0.30833333333333335,31,6,65.15,Fort
2485_-430,33.58662,-7.57977,Casablanca,Construction,69,69,0.9710144927536232,100000.0,491439.3939393939,10000000.0,0.7563650957896699,0.2608695652173913,13,5,62.08,Moyen
2485_-430,33.58662,-7.57977,Casablanca,Finance,6,6,1.0,1200000.0,1200000.0,1200000.0,0.7563650957896699,0.0,0,0,60.92,Moyen
2485_-430,33.58662,-7.57977,Casablanca,Healthcare,6,6,0.5,100000.0,,,0.7563650957896699,0.0,0,0,35.99,Faible
2485_-430,33.58662,-7.57977,Casablanca,Information Technology,56,56,0.9821428571428571,100000.0,217818.18181818182,2700000.0,0.7563650957896699,0.19642857142857142,9,2,61.76,Moyen
2485_-430,33.58662,-7.57977,Casablanca,Manufacturing,45,45,0.9555555555555556,100000.0,160000.0,2000000.0,0.7563650957896699,0.4,15,3,61.82,Moyen
2485_-430,33.58662,-7.57977,Casablanca,Other,38,38,0.9696969696969697,100000.0,138375.0,1000000.0,0.7563650957896699,0.15789473684210525,5,1,60.4,Moyen
2485_-430,33.58662,-7.57977,Casablanca,Professional Services,5,5,1.0,100000.0,77500.0,100000.0,0.7563650957896699,0.4,1,1,62.91,Fort
2485_-430,33.58662,-7.57977,Casablanca,Real Estate,6,6,1.0,100000.0,225000.0,1000000.0,0.7563650957896699,0.16666666666666666,1,0,61.08,Moyen
2485_-430,33.58662,-7.57977,Casablanca,Tourism & Hospitality,1,1,0.5,100000.0,,,0.7563650957896699,0.0,0,0,35.86,Faible
2485_-430,33.58662,-7.57977,Casablanca,Transport,15,15,0.8666666666666667,150000.0,1382142.857142857,10000000.0,0.7563650957896699,0.26666666666666666,4,0,55.82,Moyen
2485_-431,33.5910789,-7.60025,Casablanca,Agriculture,4,4,1.0,30000.0,102562.5,350000.0,0.7627433947814274,0.75,2,1,65.68,Fort
2485_-431,33.5910789,-7.60025,Casablanca,Commerce,385,385,0.9680851063829787,100000.0,941213.1016042781,130000000.0,0.7627433947814274,0.36883116883116884,100,42,71.05,Fort
2485_-431,33.5910789,-7.60025,Casablanca,Construction,200,200,0.97,100000.0,453210.25641025644,26500000.0,0.7627433947814274,0.285,35,22,65.7,Fort
2485_-431,33.5910789,-7.60025,Casablanca,Education,1,1,0.5,100000.0,,,0.7627433947814274,0.0,0,0,35.96,Faible
2485_-431,33.5910789,-7.60025,Casablanca,Finance,8,8,1.0,55000.0,55000.0,100000.0,0.7627433947814274,0.0,0,0,59.87,Moyen
2485_-431,33.5910789,-7.60025,Casablanca,Healthcare,20,20,0.5,100000.0,,,0.7627433947814274,0.0,0,0,36.45,Faible
2485_-431,33.5910789,-7.60025,Casablanca,Information Technology,230,230,0.9608695652173913,100000.0,9117267.117117116,1200000000.0,0.7627433947814274,0.2956521739130435,45,23,66.12,Fort
2485_-431,33.5910789,-7.60025,Casablanca,Manufacturing,66,66,0.9696969696969697,100000.0,431825.75757575757,5000000.0,0.7627433947814274,0.24242424242424243,12,4,61.89,Moyen
2485_-431,33.5910789,-7.60025,Casablanca,Other,99,99,0.9534883720930233,100000.0,774715.1162790698,23000000.0,0.7627433947814274,0.24242424242424243,14,10,61.97,Moyen
2485_-431,33.5910789,-7.60025,Casablanca,Professional Services,52,52,0.9,100000.0,797875.0,26000000.0,0.7627433947814274,0.28846153846153844,10,5,58.58,Moyen
2485_-431,33.5910789,-7.60025,Casablanca,Real Estate,36,36,0.9428571428571428,100000.0,364314.28571428574,3891000.0,0.7627433947814274,0.3055555555555556,6,5,60.34,Moyen
2485_-431,33.5910789,-7.60025,Casablanca,Tourism & Hospitality,12,12,0.8181818181818182,100000.0,817454.5454545454,5000000.0,0.7627433947814274,0.25,3,0,53.35,Faible
2485_-431,33.5910789,-7.60025,Casablanca,Transport,101,101,0.9900990099009901,100000.0,1734568.75,61023600.0,0.7627433947814274,0.2376237623762376,18,6,63.73,Fort
2485_-432,33.58694440000001,-7.611111100000016,Casablanca,Agriculture,21,21,0.6666666666666666,100000.0,3803946859.047619,79869911040.0,0.8626460524712267,0.47619047619047616,5,5,49.76,Faible
2485_-432,33.58694440000001,-7.611111100000016,Casablanca,Commerce,2151,2558,0.6033333333333334,100000.0,80132265.35082604,79869911040.0,0.8626460524712267,0.2611415168100078,451,217,100.0,Fort
2485_-432,33.58694440000001,-7.611111100000016,Casablanca,Construction,1301,1301,0.7109915449654112,100000.0,10265093.907013396,10806131712.0,0.8626460524712267,0.1652574942352037,130,85,82.43,Fort
2485_-432,33.58694440000001,-7.611111100000016,Casablanca,Education,9,175,0.5,100000.0,,,0.8626460524712267,0.0,0,0,37.75,Faible
2485_-432,33.58694440000001,-7.611111100000016,Casablanca,Finance,133,940,0.6764705882352942,100000.0,74115329.23529412,2366364300.0,0.8626460524712267,0.014893617021276596,6,8,49.46,Faible
2485_-432,33.58694440000001,-7.611111100000016,Casablanca,Healthcare,218,2128,0.5,100000.0,,,0.8626460524712267,0.0,0,0,43.14,Faible
2485_-432,33.58694440000001,-7.611111100000016,Casablanca,Information Technology,1244,1244,0.6583601286173634,100000.0,69312657.25859247,79869911040.0,0.8626460524712267,0.22427652733118972,182,97,78.92,Fort
2485_-432,33.58694440000001,-7.611111100000016,Casablanca,Manufacturing,288,288,0.4618055555555556,100000.0,1214225.4195804195,85000000.0,0.8626460524712267,0.2916666666666667,55,29,45.44,Faible
2485_-432,33.58694440000001,-7.611111100000016,Casablanca,Other,761,1498,0.6388101983002833,100000.0,349173613.8911466,79869911040.0,0.8626460524712267,0.09879839786381843,89,59,64.54,Fort
2485_-432,33.58694440000001,-7.611111100000016,Casablanca,Professional Services,483,613,0.6482213438735178,100000.0,400087.9282868526,33100070.0,0.8626460524712267,0.052202283849918436,25,7,57.44,Moyen
2485_-432,33.58694440000001,-7.611111100000016,Casablanca,Real Estate,303,333,0.5778546712802768,100000.0,1010798.0769230769,56000000.0,0.8626460524712267,0.2132132132132132,44,27,50.73,Faible
2485_-432,33.58694440000001,-7.611111100000016,Casablanca,Tourism & Hospitality,124,302,0.7311827956989247,100000.0,254945.65217391305,4000000.0,0.8626460524712267,0.06291390728476821,16,3,52.21,Faible
2485_-432,33.58694440000001,-7.611111100000016,Casablanca,Transport,414,414,0.7077294685990339,100000.0,197598764.71744472,79869911040.0,0.8626460524712267,0.1570048309178744,37,28,59.32,Moyen
2485_-433,33.588317,-7.633046500000001,Casablanca,Agriculture,3,3,1.0,400000.0,320666.6666666667,552000.0,0.8483804023760448,0.3333333333333333,1,0,64.1,Fort
2485_-433,33.588317,-7.633046500000001,Casablanca,Commerce,515,515,0.9549356223175965,100000.0,514630.4347826087,43000000.0,0.8483804023760448,0.3320388349514563,130,41,74.84,Fort
2485_-433,33.588317,-7.633046500000001,Casablanca,Construction,231,231,0.948051948051948,100000.0,3872951.121076233,500000000.0,0.8483804023760448,0.27705627705627706,48,16,66.75,Fort
2485_-433,33.588317,-7.633046500000001,Casablanca,Education,11,11,0.5,100000.0,,,0.8483804023760448,0.0,0,0,37.57,Faible
2485_-433,33.588317,-7.633046500000001,Casablanca,Finance,68,68,0.8125,100000.0,6364000.0,100000000.0,0.8483804023760448,0.07352941176470588,4,1,54.49,Faible
2485_-433,33.588317,-7.633046500000001,Casablanca,Healthcare,188,188,0.5,100000.0,,,0.8483804023760448,0.0,0,0,42.14,Faible
2485_-433,33.588317,-7.633046500000001,Casablanca,Information Technology,322,322,0.9472049689440993,100000.0,1551898.119122257,200300000.0,0.8483804023760448,0.2857142857142857,74,18,69.13,Fort
2485_-433,33.588317,-7.633046500000001,Casablanca,Manufacturing,74,74,0.9324324324324325,100000.0,240563.38028169013,3000000.0,0.8483804023760448,0.2702702702702703,17,3,61.9,Moyen
2485_-433,33.588317,-7.633046500000001,Casablanca,Other,202,202,0.9319727891156463,100000.0,675262.7586206896,30000000.0,0.8483804023760448,0.21782178217821782,30,14,64.77,Fort
2485_-433,33.588317,-7.633046500000001,Casablanca,Professional Services,102,102,0.9512195121951219,100000.0,1660925.9259259258,50000000.0,0.8483804023760448,0.29411764705882354,20,10,63.71,Fort
2485_-433,33.588317,-7.633046500000001,Casablanca,Real Estate,89,89,0.9466666666666667,100000.0,1968541.095890411,113000000.0,0.8483804023760448,0.2696629213483146,19,5,62.96,Fort
2485_-433,33.588317,-7.633046500000001,Casablanca,Tourism & Hospitality,76,76,0.9714285714285714,100000.0,187500.0,1760000.0,0.8483804023760448,0.10526315789473684,7,1,62.5,Fort
2485_-433,33.588317,-7.633046500000001,Casablanca,Transport,59,59,0.8813559322033898,100000.0,366140.350877193,4100000.0,0.8483804023760448,0.288135593220339,12,5,59.23,Moyen
2485_-434,33.5897,-7.64513,Casablanca,Agriculture,4,4,1.0,55000.0,2280000.0,9000000.0,0.8413415060343685,0.75,0,3,66.95,Fort
2485_-434,33.5897,-7.64513,Casablanca,Commerce,117,117,0.9056603773584906,100000.0,591943.3333333334,23000000.0,0.8413415060343685,0.3162393162393162,26,11,61.99,Moyen
2485_-434,33.5897,-7.64513,Casablanca,Construction,55,55,0.9818181818181818,100000.0,9285527.272727273,500000000.0,0.8413415060343685,0.2727272727272727,11,4,63.67,Fort
2485_-434,33.5897,-7.64513,Casablanca,Education,2,2,0.5,100000.0,,,0.8413415060343685,0.0,0,0,37.23,Faible
2485_-434,33.5897,-7.64513,Casablanca,Finance,11,11,0.5,505000.0,505000.0,1000000.0,0.8413415060343685,0.0,0,0,37.89,Faible
2485_-434,33.5897,-7.64513,Casablanca,Healthcare,31,31,0.5,100000.0,,,0.8413415060343685,0.0,0,0,37.98,Faible
2485_-434,33.5897,-7.64513,Casablanca,Information Technology,54,54,0.9444444444444444,100000.0,280830.0,4000000.0,0.8413415060343685,0.2777777777777778,10,5,61.91,Moyen
2485_-434,33.5897,-7.64513,Casablanca,Manufacturing,23,23,0.9565217391304348,100000.0,1721304.347826087,26000000.0,0.8413415060343685,0.34782608695652173,3,5,62.24,Moyen
2485_-434,33.5897,-7.64513,Casablanca,Other,36,36,0.8709677419354839,100000.0,201000.0,2000000.0,0.8413415060343685,0.2222222222222222,7,1,57.51,Moyen
2485_-434,33.5897,-7.64513,Casablanca,Professional Services,19,19,0.6470588235294118,100000.0,552906.25,5186500.0,0.8413415060343685,0.42105263157894735,6,2,48.0,Faible
2485_-434,33.5897,-7.64513,Casablanca,Real Estate,26,26,0.75,100000.0,433260.8695652174,4000000.0,0.8413415060343685,0.15384615384615385,2,2,50.96,Faible
2485_-434,33.5897,-7.64513,Casablanca,Tourism & Hospitality,9,9,0.8333333333333334,150000.0,416683.3333333333,1500000.0,0.8413415060343685,0.3333333333333333,1,2,55.96,Moyen
2485_-434,33.5897,-7.64513,Casablanca,Transport,9,9,1.0,100000.0,115222.22222222222,500000.0,0.8413415060343685,0.2222222222222222,2,0,62.95,Fort
2485_-435,33.5873,-7.666085,Casablanca,Commerce,6,6,1.0,100000.0,201666.66666666666,600000.0,0.9198434457432305,0.6666666666666666,2,2,67.64,Fort
2485_-435,33.5873,-7.666085,Casablanca,Construction,6,6,1.0,300000.0,8432833.333333334,49387000.0,0.9198434457432305,0.5,3,0,66.53,Fort
2485_-435,33.5873,-7.666085,Casablanca,Finance,6,6,0.5,100000.0,,,0.9198434457432305,0.0,0,0,38.58,Faible
2485_-435,33.5873,-7.666085,Casablanca,Healthcare,1,1,0.5,100000.0,,,0.9198434457432305,0.0,0,0,38.45,Faible
2485_-435,33.5873,-7.666085,Casablanca,Information Technology,7,7,0.8571428571428571,100000.0,301428.5714285714,1500000.0,0.9198434457432305,0.7142857142857143,5,0,61.25,Moyen
2485_-435,33.5873,-7.666085,Casablanca,Manufacturing,3,3,1.0,600000.0,3540000.0,10000000.0,0.9198434457432305,0.6666666666666666,1,1,68.09,Fort
2485_-435,33.5873,-7.666085,Casablanca,Other,2,2,1.0,100000.0,100000.0,100000.0,0.9198434457432305,0.5,1,0,66.21,Fort
2485_-435,33.5873,-7.666085,Casablanca,Professional Services,1,1,0.5,100000.0,,,0.9198434457432305,0.0,0,0,38.45,Faible
2485_-435,33.5873,-7.666085,Casablanca,Real Estate,2,2,0.5,100000.0,100000.0,100000.0,0.9198434457432305,0.0,0,0,38.48,Faible
2485_-435,33.5873,-7.666085,Casablanca,Tourism & Hospitality,3,3,1.0,100000.0,233333.33333333334,500000.0,0.9198434457432305,0.0,0,0,62.28,Moyen
2485_-436,33.5927127,-7.6775669,Casablanca,Healthcare,1,1,0.5,100000.0,,,0.8730017623570717,0.0,0,0,37.71,Faible
2485_-436,33.5927127,-7.6775669,Casablanca,Information Technology,1,1,1.0,100000.0,100000.0,100000.0,0.8730017623570717,0.0,0,0,61.48,Moyen
2485_-436,33.5927127,-7.6775669,Casablanca,Other,2,2,1.0,100000.0,100000.0,100000.0,0.8730017623570717,0.5,1,0,65.47,Fort
2485_-436,33.5927127,-7.6775669,Casablanca,Professional Services,1,1,1.0,100000.0,100000.0,100000.0,0.8730017623570717,0.0,0,0,61.48,Moyen
2485_-436,33.5927127,-7.6775669,Casablanca,Real Estate,1,1,1.0,10000.0,10000.0,10000.0,0.8730017623570717,0.0,0,0,61.39,Moyen
2485_-436,33.5927127,-7.6775669,Casablanca,Tourism & Hospitality,5,5,1.0,100000.0,100000.0,100000.0,0.8730017623570717,0.0,0,0,61.58,Moyen
2485_-436,33.5927127,-7.6775669,Casablanca,Transport,1,1,1.0,200000.0,200000.0,200000.0,0.8730017623570717,1.0,1,0,69.51,Fort
2486_-421,33.6016630752,-7.42753633951,Casablanca,Construction,5,5,1.0,30000.0,52000.0,100000.0,0.6500224216483541,0.0,0,0,57.98,Moyen
2486_-421,33.6016630752,-7.42753633951,Casablanca,Information Technology,1,1,1.0,100000.0,,,0.6500224216483541,0.0,0,0,57.95,Moyen
2486_-424,33.599474,-7.469188,Casablanca,Information Technology,3,3,1.0,100000.0,100000.0,100000.0,0.0,0.0,0,0,47.7,Faible
2486_-425,33.6003574967,-7.48430972711,Casablanca,Commerce,3,3,1.0,10000.0,130000.0,370000.0,0.748385492113419,0.3333333333333333,1,0,62.1,Moyen
2486_-425,33.6003574967,-7.48430972711,Casablanca,Construction,13,13,0.9230769230769231,100000.0,620769.2307692308,5200000.0,0.748385492113419,0.15384615384615385,2,0,57.38,Moyen
2486_-425,33.6003574967,-7.48430972711,Casablanca,Healthcare,1,1,0.5,100000.0,,,0.748385492113419,0.0,0,0,35.73,Faible
2486_-425,33.6003574967,-7.48430972711,Casablanca,Information Technology,1,1,1.0,500000.0,500000.0,500000.0,0.748385492113419,0.0,0,0,59.93,Moyen
2486_-425,33.6003574967,-7.48430972711,Casablanca,Manufacturing,2,2,1.0,100000.0,100000.0,100000.0,0.748385492113419,0.5,1,0,63.49,Fort
2486_-425,33.6003574967,-7.48430972711,Casablanca,Other,1,1,1.0,100000.0,100000.0,100000.0,0.748385492113419,0.0,0,0,59.51,Moyen
2486_-425,33.6003574967,-7.48430972711,Casablanca,Transport,3,3,1.0,200000.0,136666.66666666666,200000.0,0.748385492113419,0.0,0,0,59.66,Moyen
2486_-426,33.605108,-7.51404167045,Casablanca,Commerce,26,26,1.0,100000.0,236153.84615384616,1600000.0,0.8439363407735847,0.23076923076923078,6,0,63.49,Fort
